"TOA5","ExampleSite","CR3000","8675","OS32","EddyFlux.CR3"
"TIMESTAMP","RECORD","Ux","Uy","Uz","T_SONIC","CO2_density","H2O_density"
"2024-07-15 12:10:44.700",12894,4.0410,0.2166,0.0596,25.7265,753.8795,12.1997
"2024-07-15 12:10:44.750",12895,4.3865,0.2835,-0.2093,25.5352,746.0221,11.9572
"2024-07-15 12:10:44.800",12896,3.6131,0.1476,0.0360,25.6794,747.8937,12.7317
"2024-07-15 12:10:44.850",12897,3.1993,-0.0462,-0.1271,25.3825,745.3465,11.3765
"2024-07-15 12:10:44.900",12898,4.8983,0.1735,0.2232,25.5159,754.0321,12.6292
"2024-07-15 12:10:44.950",12899,3.8654,-0.0310,0.0777,24.8240,753.0066,12.4512
"2024-07-15 12:10:45.000",12900,3.5972,0.0817,-0.0133,25.6350,746.0725,12.9171
"2024-07-15 12:10:45.050",12901,3.1777,0.5238,0.0360,25.2672,752.8781,10.8422
"2024-07-15 12:10:45.100",12902,3.8584,0.1706,0.1818,24.9588,757.1270,12.9108
"2024-07-15 12:10:45.150",12903,4.2937,0.2388,-0.1532,25.3231,748.4856,12.7055
"2024-07-15 12:10:45.200",12904,3.2775,0.0693,0.1426,25.8718,753.7368,12.6518
"2024-07-15 12:10:45.250",12905,4.1057,0.5475,0.0424,25.2791,751.2870,11.8946
"2024-07-15 12:10:45.300",12906,4.2412,0.2617,0.0767,23.9079,745.9442,11.7687
"2024-07-15 12:10:45.350",12907,3.2822,0.0244,0.1143,25.1853,755.1556,12.4813
"2024-07-15 12:10:45.400",12908,4.5209,0.2188,0.2101,24.7410,756.7451,12.4681
"2024-07-15 12:10:45.450",12909,4.3508,0.2060,-0.0947,25.0233,742.6283,12.5416
"2024-07-15 12:10:45.500",12910,3.7824,0.1253,-0.2675,24.4953,763.3071,11.6977
"2024-07-15 12:10:45.550",12911,4.5290,-0.0517,-0.1986,24.9952,750.3676,11.7033
"2024-07-15 12:10:45.600",12912,4.0016,0.0466,0.1833,26.0096,755.2683,11.3210
"2024-07-15 12:10:45.650",12913,4.2269,0.0851,-0.0862,25.3581,750.5700,12.0602
"2024-07-15 12:10:45.700",12914,4.0261,0.0211,-0.1519,24.8605,749.0419,12.2081
"2024-07-15 12:10:45.750",12915,4.4443,0.1649,0.0266,25.4600,748.7481,12.2161
"2024-07-15 12:10:45.800",12916,4.1087,0.1362,-0.1905,24.5271,755.1995,11.1921
"2024-07-15 12:10:45.850",12917,4.8879,0.0647,-0.2653,24.7293,738.7311,11.1468
"2024-07-15 12:10:45.900",12918,4.0497,-0.1131,-0.2272,25.0270,750.3651,12.2488
"2024-07-15 12:10:45.950",12919,4.1151,0.1885,0.0854,25.4535,750.3119,12.2531
"2024-07-15 12:10:46.000",12920,2.6918,0.1119,0.2155,24.7182,752.5057,12.1156
"2024-07-15 12:10:46.050",12921,3.6842,0.2900,-0.0689,24.7533,747.4779,11.5644
"2024-07-15 12:10:46.100",12922,3.4973,0.1018,0.0096,24.8091,747.7634,13.2822
"2024-07-15 12:10:46.150",12923,4.3609,-0.1306,0.0375,25.1449,767.5433,12.1690
"2024-07-15 12:10:46.200",12924,5.0531,0.1195,-0.1166,24.4217,754.4135,11.5420
"2024-07-15 12:10:46.250",12925,3.6761,0.3028,-0.0490,25.0758,743.7147,10.8082
"2024-07-15 12:10:46.300",12926,4.6425,0.4317,-0.0370,25.0526,745.3006,11.8693
"2024-07-15 12:10:46.350",12927,5.2116,0.5585,0.0422,24.0488,752.6157,11.8681
"2024-07-15 12:10:46.400",12928,3.7934,0.1989,0.2893,25.0742,754.9899,12.2142
"2024-07-15 12:10:46.450",12929,4.1985,0.3339,-0.0621,24.3235,757.9983,11.2401
"2024-07-15 12:10:46.500",12930,4.1465,0.5637,0.0524,25.3029,753.0310,12.5852
"2024-07-15 12:10:46.550",12931,4.6813,-0.0857,0.1976,24.9702,746.2250,11.4632
"2024-07-15 12:10:46.600",12932,4.1295,0.0886,0.0116,24.9993,751.4665,12.3991
"2024-07-15 12:10:46.650",12933,4.5894,0.4315,0.2278,24.8698,746.3455,11.9578
"2024-07-15 12:10:46.700",12934,3.7553,-0.0625,-0.0385,25.3437,756.0527,11.9530
"2024-07-15 12:10:46.750",12935,4.5406,0.2013,-0.3573,24.3200,752.0374,11.0946
"2024-07-15 12:10:46.800",12936,3.3325,-0.1049,-0.0315,25.1184,741.4505,12.3773
"2024-07-15 12:10:46.850",12937,4.0044,-0.0646,0.0057,24.6211,746.1402,11.3656
"2024-07-15 12:10:46.900",12938,3.9903,0.1495,-0.0394,24.9357,751.1689,11.8990
"2024-07-15 12:10:46.950",12939,3.0056,0.1900,-0.1455,25.5606,752.1256,12.4931
"2024-07-15 12:10:47.000",12940,3.7256,0.3779,-0.1683,24.9888,745.4379,12.2970
"2024-07-15 12:10:47.050",12941,4.8598,0.2697,-0.2245,24.6611,765.2897,12.4094
"2024-07-15 12:10:47.100",12942,3.6130,0.3838,0.0184,26.3127,750.3499,11.8721
"2024-07-15 12:10:47.150",12943,3.9638,0.1223,-0.1073,24.4375,747.6015,12.3845
"2024-07-15 12:10:47.200",12944,3.8716,0.0847,-0.1989,25.3522,758.0465,11.5762
"2024-07-15 12:10:47.250",12945,3.6813,0.0157,0.1228,25.5209,750.7659,11.4057
"2024-07-15 12:10:47.300",12946,4.1951,0.2469,0.0500,24.4777,744.4398,11.1883
"2024-07-15 12:10:47.350",12947,4.5763,0.4369,-0.2428,24.6011,746.0358,12.4546
"2024-07-15 12:10:47.400",12948,4.0433,0.5085,-0.0437,24.3301,746.3182,11.5449
"2024-07-15 12:10:47.450",12949,4.5258,0.5845,0.0735,24.6515,751.2830,11.1841
"2024-07-15 12:10:47.500",12950,3.8997,-0.1347,0.0721,24.9168,754.0988,12.3709
"2024-07-15 12:10:47.550",12951,3.7224,0.4030,-0.1776,26.3177,743.2984,12.3727
"2024-07-15 12:10:47.600",12952,4.6218,0.2360,-0.1550,24.6129,744.8890,11.9975
"2024-07-15 12:10:47.650",12953,4.3960,0.2967,0.0083,24.3017,758.5056,11.9125
"2024-07-15 12:10:47.700",12954,3.8099,0.2461,-0.2487,24.9710,748.9554,11.9144
"2024-07-15 12:10:47.750",12955,4.6102,-0.0500,-0.0058,24.6919,748.9211,12.4159
"2024-07-15 12:10:47.800",12956,3.9357,0.1451,-0.3524,25.3923,741.8842,11.7646
"2024-07-15 12:10:47.850",12957,3.5718,-0.2563,0.0208,24.7891,752.5671,12.2722
"2024-07-15 12:10:47.900",12958,4.3076,0.3014,0.0740,25.4774,751.7939,12.1073
"2024-07-15 12:10:47.950",12959,3.9164,0.2516,0.0780,25.2454,749.1014,13.0610
"2024-07-15 12:10:48.000",12960,4.7657,0.0360,-0.0013,25.8054,745.5671,11.3818
"2024-07-15 12:10:48.050",12961,5.3379,0.1027,-0.3030,24.5884,747.8553,12.4044
"2024-07-15 12:10:48.100",12962,4.0164,-0.0823,-0.4409,25.2439,750.2959,12.6023
"2024-07-15 12:10:48.150",12963,3.6808,0.1452,-0.0816,24.6911,751.8917,11.7686
"2024-07-15 12:10:48.200",12964,3.1550,0.4613,0.0321,25.3262,756.5234,11.8927
"2024-07-15 12:10:48.250",12965,3.8953,-0.0170,0.1278,24.2206,750.9751,12.2582
"2024-07-15 12:10:48.300",12966,3.3382,0.4457,-0.2980,24.3356,749.8281,12.3564
"2024-07-15 12:10:48.350",12967,3.3160,0.3447,0.1226,24.8024,750.6534,12.5838
"2024-07-15 12:10:48.400",12968,4.7631,0.0968,-0.1250,24.9202,744.5939,12.6256
"2024-07-15 12:10:48.450",12969,4.2444,0.1992,0.1677,25.3866,754.8719,12.2775
"2024-07-15 12:10:48.500",12970,4.7077,-0.0741,0.0784,25.7856,748.4133,11.7141
"2024-07-15 12:10:48.550",12971,3.8155,0.2004,0.1621,25.0029,755.6623,12.2416
"2024-07-15 12:10:48.600",12972,4.4685,0.2097,-0.0365,24.3356,737.8432,11.8037
"2024-07-15 12:10:48.650",12973,2.7367,0.1812,0.0992,25.0118,735.8680,11.7878
"2024-07-15 12:10:48.700",12974,4.2607,0.4498,0.0753,24.9870,752.2376,12.9110
"2024-07-15 12:10:48.750",12975,4.0025,-0.1019,-0.0737,24.6157,744.0695,11.6327
"2024-07-15 12:10:48.800",12976,5.3682,-0.0090,-0.0793,26.3828,752.7125,12.1560
"2024-07-15 12:10:48.850",12977,4.2515,0.2308,-0.0754,25.1423,752.5561,11.1354
"2024-07-15 12:10:48.900",12978,3.7519,-0.1475,-0.1410,25.2408,747.6454,11.8600
"2024-07-15 12:10:48.950",12979,2.6184,-0.0783,-0.1805,24.1214,750.7482,12.0216
"2024-07-15 12:10:49.000",12980,4.4004,0.4540,0.2059,25.1768,750.9508,12.1408
"2024-07-15 12:10:49.050",12981,3.4930,0.2542,-0.0772,24.3852,741.0098,10.7882
"2024-07-15 12:10:49.100",12982,3.8717,0.0636,-0.1128,24.4215,747.1827,11.4508
"2024-07-15 12:10:49.150",12983,4.0459,0.3473,-0.0733,25.5441,746.1148,11.0347
"2024-07-15 12:10:49.200",12984,4.6810,-0.2090,-0.0841,25.3916,756.1948,11.9187
"2024-07-15 12:10:49.250",12985,3.7132,0.6200,0.1379,25.5379,752.3715,12.3020
"2024-07-15 12:10:49.300",12986,4.1286,0.1736,-0.2781,24.3299,753.3835,12.6005
"2024-07-15 12:10:49.350",12987,4.0897,-0.0206,0.0301,25.1886,740.4681,12.7503
"2024-07-15 12:10:49.400",12988,4.4305,-0.0126,-0.0128,24.8331,756.4384,11.7153
"2024-07-15 12:10:49.450",12989,3.4005,0.1760,-0.1570,25.4812,749.5154,11.4038
"2024-07-15 12:10:49.500",12990,3.6307,0.1054,-0.0487,24.1723,744.1001,12.1264
"2024-07-15 12:10:49.550",12991,4.6311,0.0929,0.0111,26.1572,751.1077,11.0158
"2024-07-15 12:10:49.600",12992,4.2711,0.2391,-0.0683,24.4231,754.0016,10.6317
"2024-07-15 12:10:49.650",12993,3.7761,0.1245,-0.1090,24.9362,743.6688,12.2676
"2024-07-15 12:10:49.700",12994,5.4511,0.0157,0.0597,25.0722,750.9762,11.7626
"2024-07-15 12:10:49.750",12995,4.0014,0.2412,0.1195,25.3634,756.3996,11.6304
"2024-07-15 12:10:49.800",12996,4.0902,0.1684,0.1279,24.2164,755.4612,12.1580
"2024-07-15 12:10:49.850",12997,4.5997,0.2093,-0.0273,24.6692,747.9618,10.9850
"2024-07-15 12:10:49.900",12998,3.9178,0.0939,0.0134,24.6473,751.7361,11.9313
"2024-07-15 12:10:49.950",12999,3.0842,0.2087,0.1227,25.4459,745.5225,11.2442
"2024-07-15 12:10:50.000",13000,4.5432,0.2819,-0.1460,24.5805,750.1284,12.4275
"2024-07-15 12:10:50.050",13001,3.8302,-0.0992,-0.2867,24.5889,745.8021,11.4385
"2024-07-15 12:10:50.100",13002,4.7042,-0.1143,-0.1119,26.0707,745.9682,11.9905
"2024-07-15 12:10:50.150",13003,4.7053,0.1758,0.0576,24.6639,745.6407,11.1939
"2024-07-15 12:10:50.200",13004,3.8915,0.2751,0.2904,24.7289,755.9695,12.4668
"2024-07-15 12:10:50.250",13005,3.6298,0.2058,0.0061,24.3067,748.7388,11.5786
"2024-07-15 12:10:50.300",13006,3.8843,0.1673,-0.0079,24.6976,744.6917,11.1145
"2024-07-15 12:10:50.350",13007,4.4645,0.2039,0.1530,24.9203,749.8855,11.8612
"2024-07-15 12:10:50.400",13008,3.8138,0.2465,-0.0463,25.4786,756.9129,12.6489
"2024-07-15 12:10:50.450",13009,4.7702,-0.0297,0.1800,25.0434,750.5021,11.6400
"2024-07-15 12:10:50.500",13010,3.8113,-0.2411,0.0834,24.8977,747.4068,12.6676
"2024-07-15 12:10:50.550",13011,4.0049,0.0152,-0.0027,25.8563,749.3465,12.4037
"2024-07-15 12:10:50.600",13012,3.6393,0.2989,0.0309,25.0007,747.5575,11.8586
"2024-07-15 12:10:50.650",13013,3.0570,-0.1228,-0.2336,24.2372,748.5769,11.7475
"2024-07-15 12:10:50.700",13014,3.4717,0.4397,-0.0411,25.4432,742.6020,12.2078
"2024-07-15 12:10:50.750",13015,4.4900,0.2787,-0.0676,24.8549,751.6690,12.0258
"2024-07-15 12:10:50.800",13016,4.5434,0.0107,0.1435,25.1450,750.9682,11.9069
"2024-07-15 12:10:50.850",13017,4.5284,0.0217,-0.1732,25.0102,746.5282,12.1441
"2024-07-15 12:10:50.900",13018,4.9465,0.2145,0.0291,25.7881,751.8928,12.5269
"2024-07-15 12:10:50.950",13019,3.8616,0.1875,-0.1013,25.2242,752.3706,12.3532
"2024-07-15 12:10:51.000",13020,4.2112,0.1706,0.0815,25.7340,750.6184,11.3331
"2024-07-15 12:10:51.050",13021,3.5047,0.2476,-0.1297,24.7482,747.3435,12.1975
"2024-07-15 12:10:51.100",13022,4.7927,-0.0981,0.1534,25.4897,751.3317,11.8959
"2024-07-15 12:10:51.150",13023,4.3806,0.2113,-0.0242,24.0952,752.2960,12.6975
"2024-07-15 12:10:51.200",13024,3.3018,0.0229,-0.0706,24.8598,746.4077,12.6332
"2024-07-15 12:10:51.250",13025,4.9967,0.2438,-0.0999,25.0791,744.3794,11.8927
"2024-07-15 12:10:51.300",13026,4.2716,0.3302,0.0831,24.7634,750.6383,11.8224
"2024-07-15 12:10:51.350",13027,4.4372,0.2826,0.2482,25.1624,745.7090,11.3934
"2024-07-15 12:10:51.400",13028,4.0782,-0.2667,-0.0613,24.7063,745.9703,12.0680
"2024-07-15 12:10:51.450",13029,3.4799,-0.1170,0.0727,24.8138,751.6439,12.0840
"2024-07-15 12:10:51.500",13030,4.2619,0.2414,0.0864,25.8440,751.6295,12.2767
"2024-07-15 12:10:51.550",13031,4.0528,-0.1796,-0.0211,25.6696,752.4075,11.7565
"2024-07-15 12:10:51.600",13032,4.1841,-0.0230,0.1032,24.7558,750.8426,11.4899
"2024-07-15 12:10:51.650",13033,4.1070,-0.2808,-0.0651,24.6164,746.3428,10.2785
"2024-07-15 12:10:51.700",13034,3.6537,0.2515,-0.1347,25.2290,754.4691,12.1442
"2024-07-15 12:10:51.750",13035,4.1893,0.2521,0.0808,24.6597,745.6661,11.5798
"2024-07-15 12:10:51.800",13036,4.3317,0.0290,-0.0459,24.7802,750.8204,12.3057
"2024-07-15 12:10:51.850",13037,4.3057,-0.1602,0.0499,24.9703,750.8015,11.8248
"2024-07-15 12:10:51.900",13038,3.5932,0.3907,-0.0326,25.6033,749.7708,11.9900
"2024-07-15 12:10:51.950",13039,3.6467,0.1942,0.1368,24.9302,750.9908,12.8090
"2024-07-15 12:10:52.000",13040,3.3967,0.0120,0.0448,24.1424,752.5494,11.5989
"2024-07-15 12:10:52.050",13041,3.7733,0.3691,-0.1887,24.0027,739.3994,12.1407
"2024-07-15 12:10:52.100",13042,4.4193,-0.0152,0.1591,24.9648,750.1633,12.4582
"2024-07-15 12:10:52.150",13043,3.1043,0.3271,-0.2785,24.1790,742.5801,12.2806
"2024-07-15 12:10:52.200",13044,4.3096,0.3665,-0.0140,24.7832,752.2028,11.8948
"2024-07-15 12:10:52.250",13045,4.0707,0.1718,-0.0186,25.9823,754.1776,12.2053
"2024-07-15 12:10:52.300",13046,3.7743,0.1986,0.1370,25.0573,747.6553,11.1329
"2024-07-15 12:10:52.350",13047,3.7821,0.3234,-0.1991,25.6987,750.8963,12.6674
"2024-07-15 12:10:52.400",13048,3.9264,-0.2539,-0.0701,24.6307,745.3290,12.2002
"2024-07-15 12:10:52.450",13049,3.5057,-0.1047,-0.1077,25.3723,748.2228,11.5010
"2024-07-15 12:10:52.500",13050,3.7490,0.3988,0.0578,25.2163,751.8533,11.1229
"2024-07-15 12:10:52.550",13051,3.8870,0.3804,-0.3440,23.9745,744.0697,11.5717
"2024-07-15 12:10:52.600",13052,3.9649,-0.0814,0.0588,26.0606,746.5930,11.2399
"2024-07-15 12:10:52.650",13053,3.7302,0.2865,0.0062,25.3137,748.0590,12.1090
"2024-07-15 12:10:52.700",13054,5.2283,0.0982,-0.0179,25.1709,761.9472,12.3739
"2024-07-15 12:10:52.750",13055,3.9983,0.0862,0.1858,24.9028,757.0825,11.8146
"2024-07-15 12:10:52.800",13056,3.6475,-0.1130,0.0607,24.0398,755.7220,11.2269
"2024-07-15 12:10:52.850",13057,3.0346,0.1691,0.1270,24.8864,753.2768,12.1055
"2024-07-15 12:10:52.900",13058,4.2875,0.4936,-0.1220,25.0234,739.6996,12.6302
"2024-07-15 12:10:52.950",13059,3.7761,0.1896,-0.0647,24.6069,753.2359,12.2303
"2024-07-15 12:10:53.000",13060,3.6698,0.5253,0.1122,25.7523,740.1332,11.6326
"2024-07-15 12:10:53.050",13061,4.4330,-0.0658,-0.0777,24.4339,751.4860,11.7790
"2024-07-15 12:10:53.100",13062,3.4446,0.5272,0.0831,25.2669,750.5166,12.3809
"2024-07-15 12:10:53.150",13063,4.2310,-0.1821,0.2798,25.8503,747.4713,11.1443
"2024-07-15 12:10:53.200",13064,3.4330,-0.0202,0.0383,24.7747,746.7510,12.2941
"2024-07-15 12:10:53.250",13065,3.9265,0.3847,-0.0125,25.8330,761.0838,12.1072
"2024-07-15 12:10:53.300",13066,3.8302,0.1826,0.1557,25.4255,740.3651,12.2673
"2024-07-15 12:10:53.350",13067,3.7951,0.2511,-0.0035,24.7896,741.5555,11.1954
"2024-07-15 12:10:53.400",13068,3.8494,0.1684,-0.0129,25.1207,745.7892,11.2905
"2024-07-15 12:10:53.450",13069,4.4832,0.3078,-0.1084,25.4256,744.8753,12.1034
"2024-07-15 12:10:53.500",13070,4.1095,0.0695,0.0717,24.3426,749.7851,11.9802
"2024-07-15 12:10:53.550",13071,3.4399,0.3242,0.1667,24.9630,750.3478,11.8537
"2024-07-15 12:10:53.600",13072,3.9469,0.0949,-0.0010,24.8628,758.0868,11.8767
"2024-07-15 12:10:53.650",13073,3.5112,-0.1513,0.1466,25.7062,743.9885,12.2901
"2024-07-15 12:10:53.700",13074,4.2484,0.1964,-0.1724,25.2367,756.4281,12.6870
"2024-07-15 12:10:53.750",13075,4.2440,0.3681,-0.2767,25.2888,752.9599,11.8240
"2024-07-15 12:10:53.800",13076,4.0324,0.0897,-0.2363,25.2963,759.3432,11.5537
"2024-07-15 12:10:53.850",13077,4.0282,-0.0692,0.0316,24.6728,749.2144,12.4883
"2024-07-15 12:10:53.900",13078,4.1398,0.1737,-0.1414,25.3418,744.3827,12.6599
"2024-07-15 12:10:53.950",13079,4.0523,-0.0073,-0.2275,24.8340,748.1958,12.2273
"2024-07-15 12:10:54.000",13080,3.4862,0.3572,-0.3800,25.0409,746.3791,12.0461
"2024-07-15 12:10:54.050",13081,4.6022,0.3808,0.0501,25.6642,756.8465,12.7679
"2024-07-15 12:10:54.100",13082,3.6959,0.3490,0.1150,25.0041,755.1651,12.0180
"2024-07-15 12:10:54.150",13083,3.2552,0.4539,-0.0918,24.1224,765.9487,11.4590
"2024-07-15 12:10:54.200",13084,4.3195,-0.0118,-0.0635,24.6503,745.0193,12.4336
"2024-07-15 12:10:54.250",13085,5.1356,0.2012,-0.2664,24.4774,745.8224,12.0505
"2024-07-15 12:10:54.300",13086,3.7919,0.6231,-0.0146,25.4035,749.1451,11.9795
"2024-07-15 12:10:54.350",13087,3.8204,0.1989,-0.0745,25.0186,747.2201,13.1342
"2024-07-15 12:10:54.400",13088,4.1965,0.3159,-0.0254,24.2623,743.2526,11.9129
"2024-07-15 12:10:54.450",13089,3.8964,0.2781,0.0278,24.7648,763.2528,12.1738
"2024-07-15 12:10:54.500",13090,3.7792,0.1248,0.1082,24.8878,754.7650,11.9569
"2024-07-15 12:10:54.550",13091,3.8072,-0.0876,0.1559,24.4568,753.7517,11.7013
"2024-07-15 12:10:54.600",13092,4.4302,0.4566,-0.1130,24.5798,761.0920,12.2294
"2024-07-15 12:10:54.650",13093,4.3613,-0.0705,-0.1527,25.1059,748.1020,11.4977
"2024-07-15 12:10:54.700",13094,4.1395,-0.1417,0.0455,24.5497,753.5430,12.0506
"2024-07-15 12:10:54.750",13095,4.2640,0.4680,-0.1001,24.5106,756.0075,12.8463
"2024-07-15 12:10:54.800",13096,4.6407,-0.2662,0.0903,24.5329,754.4793,11.8736
"2024-07-15 12:10:54.850",13097,3.8319,0.1215,-0.0900,24.3604,748.0872,12.0656
"2024-07-15 12:10:54.900",13098,4.7476,0.3024,-0.0435,24.8182,735.0694,11.8041
"2024-07-15 12:10:54.950",13099,4.0672,0.0777,-0.0790,23.7590,743.0476,11.4499
"2024-07-15 12:10:55.000",13100,3.6384,-0.4081,-0.0285,24.9550,752.0547,11.7850
"2024-07-15 12:10:55.050",13101,4.4124,0.5569,-0.2111,24.3761,751.6753,12.2930
"2024-07-15 12:10:55.100",13102,3.3906,0.5374,-0.1414,24.8774,753.3374,12.7175
"2024-07-15 12:10:55.150",13103,3.5022,0.3482,-0.0165,24.2661,746.9369,11.3977
"2024-07-15 12:10:55.200",13104,4.3411,-0.0848,0.0654,24.9919,751.6554,11.9970
"2024-07-15 12:10:55.250",13105,3.5586,0.2752,0.0185,24.7392,762.7800,11.4058
"2024-07-15 12:10:55.300",13106,4.2501,0.3175,-0.0440,25.1216,752.2077,11.9609
"2024-07-15 12:10:55.350",13107,3.7186,0.1831,-0.0915,25.6837,754.3566,12.0360
"2024-07-15 12:10:55.400",13108,3.6260,0.1358,-0.0891,24.9487,741.9490,11.7189
"2024-07-15 12:10:55.450",13109,3.4489,0.0585,0.2736,24.8359,750.9432,11.8853
"2024-07-15 12:10:55.500",13110,4.3119,0.1211,-0.0831,24.6553,746.2735,12.7507
"2024-07-15 12:10:55.550",13111,4.1902,0.0765,0.1258,25.5740,746.4286,11.8531
"2024-07-15 12:10:55.600",13112,4.0040,0.0460,-0.0743,24.7529,749.2633,13.5299
"2024-07-15 12:10:55.650",13113,3.5485,-0.0943,0.1468,25.0916,748.4640,12.4329
"2024-07-15 12:10:55.700",13114,3.3881,0.2629,-0.0282,25.0173,750.2504,13.1919
"2024-07-15 12:10:55.750",13115,3.7483,0.0314,0.0804,25.5109,743.2424,12.1951
"2024-07-15 12:10:55.800",13116,3.4165,-0.0709,-0.0333,24.6683,743.5532,11.5744
"2024-07-15 12:10:55.850",13117,3.7402,0.3241,-0.1473,25.0361,740.7808,11.8902
"2024-07-15 12:10:55.900",13118,4.3670,0.1044,0.0802,24.0412,744.4191,12.2809
"2024-07-15 12:10:55.950",13119,4.3157,0.5737,0.1058,25.5794,745.2055,11.9975
"2024-07-15 12:10:56.000",13120,3.3101,0.4172,-0.0435,25.2425,738.5105,10.7407
"2024-07-15 12:10:56.050",13121,4.8812,0.8913,0.0530,25.7743,746.3206,11.2124
"2024-07-15 12:10:56.100",13122,4.8256,0.1731,-0.0319,25.8321,748.2721,11.4109
"2024-07-15 12:10:56.150",13123,3.3065,0.1992,0.1308,24.8560,749.4343,11.6110
"2024-07-15 12:10:56.200",13124,3.7414,0.5142,-0.0207,24.6124,758.2158,11.8589
"2024-07-15 12:10:56.250",13125,3.9112,0.1480,-0.2446,24.7864,750.9915,11.7819
"2024-07-15 12:10:56.300",13126,4.4863,-0.0024,0.0407,24.7344,754.6124,12.7581
"2024-07-15 12:10:56.350",13127,4.6038,0.2118,-0.0073,24.9416,744.5462,12.4426
"2024-07-15 12:10:56.400",13128,2.9300,0.1174,0.2398,24.1755,752.3149,12.3713
"2024-07-15 12:10:56.450",13129,3.7058,-0.0128,-0.2552,24.7550,745.9697,11.2670
"2024-07-15 12:10:56.500",13130,4.4854,0.0223,0.0649,24.5553,752.5607,12.0925
"2024-07-15 12:10:56.550",13131,4.5071,-0.1239,-0.1180,25.4499,746.6427,11.7935
"2024-07-15 12:10:56.600",13132,4.2621,0.1359,0.0132,24.9286,748.2023,11.3005
"2024-07-15 12:10:56.650",13133,3.7556,0.3039,-0.0511,25.2354,748.2553,12.2314
"2024-07-15 12:10:56.700",13134,3.6808,-0.0376,0.1268,24.4395,746.4261,11.9939
"2024-07-15 12:10:56.750",13135,3.0876,0.0809,-0.1021,24.8532,748.6920,11.7518
"2024-07-15 12:10:56.800",13136,3.9017,0.4875,0.3486,25.2400,748.2607,11.5369
"2024-07-15 12:10:56.850",13137,3.6193,0.1479,0.1663,24.4738,751.6672,11.7260
"2024-07-15 12:10:56.900",13138,4.4675,0.1194,-0.1179,24.6400,758.5405,11.9614
"2024-07-15 12:10:56.950",13139,4.5304,0.2634,0.0862,24.7965,749.2729,11.4539
"2024-07-15 12:10:57.000",13140,3.4800,0.1458,-0.0562,24.9096,753.6768,12.9091
"2024-07-15 12:10:57.050",13141,3.4862,0.2683,-0.0941,24.1522,761.6080,11.9443
"2024-07-15 12:10:57.100",13142,3.7904,0.3703,0.3549,25.1333,762.4979,11.9733
"2024-07-15 12:10:57.150",13143,4.4915,0.0314,-0.1246,25.1387,756.4738,11.7369
"2024-07-15 12:10:57.200",13144,4.4539,0.2712,-0.0442,25.3539,745.9702,12.5085
"2024-07-15 12:10:57.250",13145,3.8806,0.3439,0.0310,25.0443,733.0631,11.7159
"2024-07-15 12:10:57.300",13146,3.5021,0.3103,-0.0347,24.1639,752.8265,11.9171
"2024-07-15 12:10:57.350",13147,3.9704,0.2920,0.0379,26.0066,754.5537,12.0351
"2024-07-15 12:10:57.400",13148,4.1650,0.1568,-0.0729,25.4414,758.0770,11.9173
"2024-07-15 12:10:57.450",13149,4.2727,0.0184,0.0971,24.5372,751.0266,12.2229
"2024-07-15 12:10:57.500",13150,4.6605,-0.2113,0.2409,25.6080,752.6586,11.8471
"2024-07-15 12:10:57.550",13151,4.5350,0.5781,-0.0396,25.7296,754.9638,12.6270
"2024-07-15 12:10:57.600",13152,4.3942,0.2051,-0.1762,24.7620,753.4627,11.9047
"2024-07-15 12:10:57.650",13153,3.0506,0.0831,-0.1654,25.1322,754.3530,12.1137
"2024-07-15 12:10:57.700",13154,3.2621,0.1253,-0.1554,24.9355,753.8736,12.0558
"2024-07-15 12:10:57.750",13155,4.0238,0.5188,-0.1316,25.5682,748.5999,13.2633
"2024-07-15 12:10:57.800",13156,4.1488,-0.1568,-0.0541,24.3721,760.7423,11.6505
"2024-07-15 12:10:57.850",13157,4.6318,0.3930,-0.1730,24.2444,754.9876,11.8335
"2024-07-15 12:10:57.900",13158,4.0097,0.2340,-0.4375,24.9653,755.7408,11.1209
"2024-07-15 12:10:57.950",13159,4.4088,0.1566,-0.1706,25.1732,749.9139,12.6815
"2024-07-15 12:10:58.000",13160,3.7208,0.4579,-0.0055,25.2163,748.2407,11.5195
"2024-07-15 12:10:58.050",13161,4.4722,0.1908,-0.0494,25.4976,757.4906,11.7343
"2024-07-15 12:10:58.100",13162,4.8213,0.0436,0.0318,25.4308,732.7932,11.5115
"2024-07-15 12:10:58.150",13163,3.7852,0.2533,-0.0000,23.7644,748.0259,11.2149
"2024-07-15 12:10:58.200",13164,3.6881,0.1295,0.0307,24.7705,750.1031,11.7233
"2024-07-15 12:10:58.250",13165,4.1604,-0.0634,-0.0121,24.4221,747.9256,12.0970
"2024-07-15 12:10:58.300",13166,3.5437,0.1713,-0.0557,26.0196,751.6727,12.2406
"2024-07-15 12:10:58.350",13167,3.5528,-0.3056,-0.0944,24.1760,750.9826,12.1242
"2024-07-15 12:10:58.400",13168,4.0900,0.1798,-0.1374,24.6204,751.9264,12.9811
"2024-07-15 12:10:58.450",13169,4.1078,0.2677,0.2810,24.9782,745.1757,12.1757
"2024-07-15 12:10:58.500",13170,4.8157,0.3751,0.0292,24.0354,742.2566,12.1662
"2024-07-15 12:10:58.550",13171,3.8235,0.1807,0.1461,24.3710,746.8738,12.6002
"2024-07-15 12:10:58.600",13172,3.3733,0.4322,0.0529,24.9370,750.7335,12.1843
